url,image,name,type,rarity,artist,set,price,ability,HP,set_number
https://limitlesstcg.com/cards/JTG/147,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_147_R_EN_LG.png,Hop's Bag,Trainer,Uncommon,AYUMI ODASHIMA,Journey Together (JTG),0.05,None,None,147
https://limitlesstcg.com/cards/JTG/8,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_008_R_EN_LG.png,Maractus,Grass,Uncommon,Dsuke,Journey Together (JTG),0.08,Exploding Needles,110,8
https://limitlesstcg.com/cards/JTG/84,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_084_R_EN_LG.png,Rockruff,Fighting,Common,Yoshimi Miyoshi,Journey Together (JTG),0.04,None,70,84
https://limitlesstcg.com/cards/JTG/152,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_152_R_EN_LG.png,N's Castle,Trainer,Uncommon,AYUMI ODASHIMA,Journey Together (JTG),0.07,None,None,152
https://limitlesstcg.com/cards/JTG/177,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_177_R_EN_LG.png,Salamence ex,Dragon,Ultra Rare,5ban Graphics,Journey Together (JTG),1.80,None,320,177
https://limitlesstcg.com/cards/JTG/60,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_060_R_EN_LG.png,Banette,Psychic,Uncommon,Anesaki Dynamic,Journey Together (JTG),0.05,None,90,60
https://limitlesstcg.com/cards/JTG/104,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_104_R_EN_LG.png,N's Klang,Metal,Common,KEIICHIRO ITO,Journey Together (JTG),0.05,None,90,104
https://limitlesstcg.com/cards/JTG/36,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_036_R_EN_LG.png,Lombre,Water,Common,Mousho,Journey Together (JTG),0.04,None,90,36
https://limitlesstcg.com/cards/JTG/143,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_143_R_EN_LG.png,Black Belt's Training,Trainer,Common,GOSSAN,Journey Together (JTG),0.09,None,None,143
https://limitlesstcg.com/cards/JTG/5,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_005_R_EN_LG.png,Parasect,Grass,Common,Tetsu Kayama,Journey Together (JTG),0.13,None,120,5
https://limitlesstcg.com/cards/JTG/100,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_100_R_EN_LG.png,Lokix,Darkness,Uncommon,AKIRA EGAWA,Journey Together (JTG),0.05,None,120,100
https://limitlesstcg.com/cards/JTG/187,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_187_R_EN_LG.png,Salamence ex,Dragon,Special Art Rare,Tsuyoshi Nagano,Journey Together (JTG),73.01,None,320,187
https://limitlesstcg.com/cards/JTG/181,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_181_R_EN_LG.png,Ruffian,Trainer,Ultra Rare,Hideki Ishikawa,Journey Together (JTG),0.68,None,None,181
https://limitlesstcg.com/cards/JTG/128,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_128_R_EN_LG.png,Noivern,Colorless,Rare,Anesaki Dynamic,Journey Together (JTG),0.07,Tuning Echo,110,128
https://limitlesstcg.com/cards/JTG/175,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_175_R_EN_LG.png,N's Zoroark ex,Darkness,Ultra Rare,takuyoa,Journey Together (JTG),5.99,Trade,280,175
https://limitlesstcg.com/cards/JTG/77,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_077_R_EN_LG.png,Swinub,Fighting,Common,REND,Journey Together (JTG),0.06,None,70,77
https://limitlesstcg.com/cards/JTG/45,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_045_R_EN_LG.png,Alolan Graveler,Lightning,Common,HYOGONOSUKE,Journey Together (JTG),0.04,None,100,45
https://limitlesstcg.com/cards/JTG/65,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_065_R_EN_LG.png,Oricorio,Psychic,Common,aspara,Journey Together (JTG),0.06,None,80,65
https://limitlesstcg.com/cards/JTG/96,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_096_R_EN_LG.png,N's Purrloin,Darkness,Common,Keisin,Journey Together (JTG),0.08,None,70,96
https://limitlesstcg.com/cards/JTG/58,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_058_R_EN_LG.png,Mr. Mime,Psychic,Common,GOTO minori,Journey Together (JTG),0.04,None,90,58
https://limitlesstcg.com/cards/JTG/151,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_151_R_EN_LG.png,Lillie's Pearl,Trainer,Uncommon,AYUMI ODASHIMA,Journey Together (JTG),0.05,None,None,151
https://limitlesstcg.com/cards/JTG/184,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_184_R_EN_LG.png,Lillie's Clefairy ex,Psychic,Special Art Rare,Susumu Maeya,Journey Together (JTG),136.41,Fairy Zone,190,184
https://limitlesstcg.com/cards/JTG/102,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_102_R_EN_LG.png,Escavalier,Metal,Uncommon,Takumi Wada,Journey Together (JTG),0.04,None,120,102
https://limitlesstcg.com/cards/JTG/149,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_149_R_EN_LG.png,Iris's Fighting Spirit,Trainer,Uncommon,yuu,Journey Together (JTG),0.05,None,None,149
https://limitlesstcg.com/cards/JTG/129,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_129_R_EN_LG.png,Komala,Colorless,Common,Natsumi Yoshida,Journey Together (JTG),0.06,None,100,129
https://limitlesstcg.com/cards/JTG/185,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_185_R_EN_LG.png,N's Zoroark ex,Darkness,Special Art Rare,Megumi Mizutani,Journey Together (JTG),59.95,Trade,280,185
https://limitlesstcg.com/cards/JTG/109,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_109_R_EN_LG.png,Cufant,Metal,Common,kodama,Journey Together (JTG),0.04,None,100,109
https://limitlesstcg.com/cards/JTG/146,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_146_R_EN_LG.png,Brock's Scouting,Trainer,Uncommon,Teeziro,Journey Together (JTG),0.13,None,None,146
https://limitlesstcg.com/cards/JTG/64,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_064_R_EN_LG.png,N's Sigilyph,Psychic,Common,Shiburingaru,Journey Together (JTG),0.08,None,110,64
https://limitlesstcg.com/cards/JTG/116,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_116_R_EN_LG.png,N's Reshiram,Dragon,Rare,rika,Journey Together (JTG),0.15,None,130,116
https://limitlesstcg.com/cards/JTG/107,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_107_R_EN_LG.png,Magearna,Metal,Rare,rika,Journey Together (JTG),0.05,Auto Heal,90,107
https://limitlesstcg.com/cards/JTG/43,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_043_R_EN_LG.png,Veluza ex,Water,Double Rare,5ban Graphics,Journey Together (JTG),0.50,None,210,43
https://limitlesstcg.com/cards/JTG/16,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_016_R_EN_LG.png,Sprigatito,Grass,Common,Mina Nakai,Journey Together (JTG),0.07,None,60,16
https://limitlesstcg.com/cards/JTG/111,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_111_R_EN_LG.png,Hop's Zacian ex,Metal,Double Rare,aky CG Works,Journey Together (JTG),0.57,None,230,111
https://limitlesstcg.com/cards/JTG/87,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_087_R_EN_LG.png,Hop's Sandaconda,Fighting,Uncommon,Sanosuke Sakuma,Journey Together (JTG),0.04,None,140,87
https://limitlesstcg.com/cards/JTG/29,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_029_R_EN_LG.png,Volcarona,Fire,Uncommon,Mitsuhiro Arita,Journey Together (JTG),0.04,None,140,29
https://limitlesstcg.com/cards/JTG/183,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_183_R_EN_LG.png,Iono's Bellibolt ex,Lightning,Special Art Rare,Yuu Nishida,Journey Together (JTG),41.39,Electric Streamer,280,183
https://limitlesstcg.com/cards/JTG/73,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_073_R_EN_LG.png,Grimmsnarl,Psychic,Uncommon,Nisota Niso,Journey Together (JTG),0.04,None,170,73
https://limitlesstcg.com/cards/JTG/160,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_160_R_EN_LG.png,Maractus,Grass,Art Rare,Ounishi,Journey Together (JTG),1.86,Exploding Needles,110,160
https://limitlesstcg.com/cards/JTG/27,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_027_R_EN_LG.png,N's Darmanitan,Fire,Uncommon,nagimiso,Journey Together (JTG),0.10,None,140,27
https://limitlesstcg.com/cards/JTG/38,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_038_R_EN_LG.png,Wingull,Water,Common,Mékayu,Journey Together (JTG),0.03,None,60,38
https://limitlesstcg.com/cards/JTG/46,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_046_R_EN_LG.png,Alolan Golem,Lightning,Uncommon,Takeshi Nakamura,Journey Together (JTG),0.05,None,180,46
https://limitlesstcg.com/cards/JTG/72,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_072_R_EN_LG.png,Morgrem,Psychic,Common,Lee HyunJung,Journey Together (JTG),0.08,None,90,72
https://limitlesstcg.com/cards/JTG/117,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_117_R_EN_LG.png,Hop's Snorlax,Colorless,Rare,GOSSAN,Journey Together (JTG),0.20,Extra Helpings,150,117
https://limitlesstcg.com/cards/JTG/51,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_051_R_EN_LG.png,Tapu Koko ex,Lightning,Double Rare,PLANETA Igarashi,Journey Together (JTG),0.52,None,200,51
https://limitlesstcg.com/cards/JTG/172,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_172_R_EN_LG.png,Iono's Bellibolt ex,Lightning,Ultra Rare,5ban Graphics,Journey Together (JTG),2.00,Electric Streamer,280,172
https://limitlesstcg.com/cards/JTG/98,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_098_R_EN_LG.png,N's Zoroark ex,Darkness,Double Rare,takuyoa,Journey Together (JTG),2.81,Trade,280,98
https://limitlesstcg.com/cards/JTG/93,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_093_R_EN_LG.png,Paldean Wooper,Darkness,Common,Lee HyunJung,Journey Together (JTG),0.06,None,60,93
https://limitlesstcg.com/cards/JTG/35,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_035_R_EN_LG.png,Lotad,Water,Common,Ayako Ozaki,Journey Together (JTG),0.05,None,60,35
https://limitlesstcg.com/cards/JTG/123,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_123_R_EN_LG.png,Tropius,Colorless,Common,Atsuya Uki,Journey Together (JTG),0.06,None,110,123
https://limitlesstcg.com/cards/JTG/155,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_155_R_EN_LG.png,Professor's Research,Trainer,Common,Taira Akitsu,Journey Together (JTG),0.10,None,None,155
https://limitlesstcg.com/cards/JTG/70,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_070_R_EN_LG.png,Dhelmise,Psychic,Common,Sanosuke Sakuma,Journey Together (JTG),0.06,None,130,70
https://limitlesstcg.com/cards/JTG/125,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_125_R_EN_LG.png,Minccino,Colorless,Common,Oswaldo KATO,Journey Together (JTG),0.04,None,70,125
https://limitlesstcg.com/cards/JTG/68,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_068_R_EN_LG.png,Lillie's Comfey,Psychic,Common,Narumi Sato,Journey Together (JTG),0.05,None,70,68
https://limitlesstcg.com/cards/JTG/122,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_122_R_EN_LG.png,Kecleon,Colorless,Common,0313,Journey Together (JTG),0.07,None,80,122
https://limitlesstcg.com/cards/JTG/66,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_066_R_EN_LG.png,Lillie's Cutiefly,Psychic,Common,Saya Tsuruta,Journey Together (JTG),0.06,None,30,66
https://limitlesstcg.com/cards/JTG/50,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_050_R_EN_LG.png,Togedemaru,Lightning,Common,Susumu Maeya,Journey Together (JTG),0.07,None,80,50
https://limitlesstcg.com/cards/JTG/37,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_037_R_EN_LG.png,Ludicolo,Water,Rare,Jerky,Journey Together (JTG),0.06,Vibrant Dance,140,37
https://limitlesstcg.com/cards/JTG/106,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_106_R_EN_LG.png,Galarian Stunfisk,Metal,Common,Aya Kusube,Journey Together (JTG),0.06,None,100,106
https://limitlesstcg.com/cards/JTG/90,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_090_R_EN_LG.png,Klawf,Fighting,Uncommon,Shinya Komatsu,Journey Together (JTG),0.05,None,120,90
https://limitlesstcg.com/cards/DRI/5,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_005_R_EN_LG.png,Shroomish,Grass,Common,IKEDA Saki,Destined Rivals (DRI),0.04,None,60,5
https://limitlesstcg.com/cards/BLK/52,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_052_R_EN_LG.png,Crustle,Fighting,Uncommon,Tetsu Kayama,Black Bolt (BLK),0.05,Sturdy,150,52
https://limitlesstcg.com/cards/BLK/105,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_105_R_EN_LG.png,Seismitoad,Water,Art Rare,Shinji Kanda,Black Bolt (BLK),169.73,None,170,105
https://limitlesstcg.com/cards/BLK/12,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_012_R_EN_LG.png,Victini,Fire,Rare,Natsumi Yoshida,Black Bolt (BLK),0.07,None,80,12
https://limitlesstcg.com/cards/BLK/122,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_122_R_EN_LG.png,Golett,Psychic,Art Rare,Nabatame Kazutaka,Black Bolt (BLK),5.63,None,90,122
https://limitlesstcg.com/cards/BLK/23,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_023_R_EN_LG.png,Carracosta,Water,Rare,Gemi,Black Bolt (BLK),0.10,Mighty Shell,180,23
https://limitlesstcg.com/cards/BLK/36,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_036_R_EN_LG.png,Musharna,Psychic,Uncommon,Eri Kamei,Black Bolt (BLK),0.06,None,120,36
https://limitlesstcg.com/cards/BLK/98,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_098_R_EN_LG.png,Darmanitan,Fire,Art Rare,Nisota Niso,Black Bolt (BLK),6.32,None,140,98
https://limitlesstcg.com/cards/BLK/9,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_009_R_EN_LG.png,Karrablast,Grass,Common,DOM,Black Bolt (BLK),0.05,Stimulated Evolution,60,9
https://limitlesstcg.com/cards/BLK/165,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_165_R_EN_LG.png,Kyurem ex,Water,Special Art Rare,chibi,Black Bolt (BLK),70.86,None,230,165
https://limitlesstcg.com/cards/BLK/150,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_150_R_EN_LG.png,Unfezant,Colorless,Art Rare,Yoshioka,Black Bolt (BLK),12.07,None,150,150
https://limitlesstcg.com/cards/BLK/81,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_081_R_EN_LG.png,Energy Coin,Trainer,Uncommon,Toyste Beach,Black Bolt (BLK),0.04,None,None,81
https://limitlesstcg.com/cards/BLK/130,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_130_R_EN_LG.png,Crustle,Fighting,Art Rare,MINAMINAMI Take,Black Bolt (BLK),4.90,Sturdy,150,130
https://limitlesstcg.com/cards/BLK/88,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_088_R_EN_LG.png,Servine,Grass,Art Rare,Jiro Sasumo,Black Bolt (BLK),12.14,None,100,88
https://limitlesstcg.com/cards/BLK/42,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_042_R_EN_LG.png,Golett,Psychic,Common,Uta,Black Bolt (BLK),0.03,None,90,42
https://limitlesstcg.com/cards/BLK/47,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_047_R_EN_LG.png,Timburr,Fighting,Common,Shinya Mizuno,Black Bolt (BLK),0.06,None,70,47
https://limitlesstcg.com/cards/BLK/123,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_123_R_EN_LG.png,Golurk,Psychic,Art Rare,Shinya Mizuno,Black Bolt (BLK),6.76,None,160,123
https://limitlesstcg.com/cards/BLK/14,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_014_R_EN_LG.png,Darmanitan,Fire,Uncommon,svlt,Black Bolt (BLK),0.05,None,140,14
https://limitlesstcg.com/cards/BLK/62,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_062_R_EN_LG.png,Klang,Metal,Common,Amelicart,Black Bolt (BLK),0.03,None,90,62
https://limitlesstcg.com/cards/BLK/24,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_024_R_EN_LG.png,Alomomola,Water,Uncommon,Tika Matsuno,Black Bolt (BLK),0.05,Gentle Fin,110,24
https://limitlesstcg.com/cards/BLK/154,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_154_R_EN_LG.png,Rufflet,Colorless,Art Rare,Miki Tanaka,Black Bolt (BLK),5.14,None,70,154
https://limitlesstcg.com/cards/BLK/3,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_003_R_EN_LG.png,Serperior ex,Grass,Double Rare,PLANETA Igarashi,Black Bolt (BLK),0.39,Regal Cheer,320,3
https://limitlesstcg.com/cards/BLK/55,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_055_R_EN_LG.png,Whirlipede,Darkness,Common,okayamatakatoshi,Black Bolt (BLK),0.03,None,100,55
https://limitlesstcg.com/cards/BLK/21,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_021_R_EN_LG.png,Seismitoad,Water,Uncommon,Yukihiro Tada,Black Bolt (BLK),0.06,None,170,21
https://limitlesstcg.com/cards/BLK/137,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_137_R_EN_LG.png,Krookodile,Darkness,Art Rare,Uninori,Black Bolt (BLK),31.03,None,170,137
https://limitlesstcg.com/cards/BLK/33,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_033_R_EN_LG.png,Thundurus,Lightning,Rare,hncl,Black Bolt (BLK),0.10,None,120,33
https://limitlesstcg.com/cards/BLK/8,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_008_R_EN_LG.png,Maractus,Grass,Common,mingo,Black Bolt (BLK),0.04,None,100,8
https://limitlesstcg.com/cards/BLK/102,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_102_R_EN_LG.png,Simipour,Water,Art Rare,Yoriyuki Ikegami,Black Bolt (BLK),6.49,None,100,102
https://limitlesstcg.com/cards/BLK/170,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_170_R_EN_LG.png,N's Plan,Trainer,Special Art Rare,REND,Black Bolt (BLK),66.63,None,None,170
https://limitlesstcg.com/cards/BLK/128,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_128_R_EN_LG.png,Throh,Fighting,Art Rare,GOSSAN,Black Bolt (BLK),4.91,None,130,128
https://limitlesstcg.com/cards/BLK/51,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_051_R_EN_LG.png,Dwebble,Fighting,Common,Tetsu Kayama,Black Bolt (BLK),0.05,None,70,51
https://limitlesstcg.com/cards/BLK/38,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_038_R_EN_LG.png,Duosion,Psychic,Common,LINNE,Black Bolt (BLK),0.06,None,70,38
https://limitlesstcg.com/cards/BLK/30,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_030_R_EN_LG.png,Tynamo,Lightning,Common,Jerky,Black Bolt (BLK),0.11,None,40,30
https://limitlesstcg.com/cards/BLK/13,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_013_R_EN_LG.png,Darumaka,Fire,Common,svlt,Black Bolt (BLK),0.03,None,80,13
https://limitlesstcg.com/cards/BLK/6,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_006_R_EN_LG.png,Petilil,Grass,Common,mele,Black Bolt (BLK),0.06,None,60,6
https://limitlesstcg.com/cards/BLK/68,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_068_R_EN_LG.png,Axew,Dragon,Common,Taiga Kasai,Black Bolt (BLK),0.06,None,70,68
https://limitlesstcg.com/cards/BLK/169,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_169_R_EN_LG.png,Genesect ex,Metal,Special Art Rare,kantaro,Black Bolt (BLK),54.59,Metallic Signal,220,169
https://limitlesstcg.com/cards/BLK/25,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_025_R_EN_LG.png,Cubchoo,Water,Common,OOYAMA,Black Bolt (BLK),0.06,None,70,25
https://limitlesstcg.com/cards/BLK/152,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_152_R_EN_LG.png,Minccino,Colorless,Art Rare,Natsumi Yoshida,Black Bolt (BLK),11.35,None,60,152
https://limitlesstcg.com/cards/BLK/138,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_138_R_EN_LG.png,Escavalier,Metal,Art Rare,Uta,Black Bolt (BLK),10.71,None,130,138
https://limitlesstcg.com/cards/BLK/79,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_079_R_EN_LG.png,Air Balloon,Trainer,Uncommon,Studio Bora Inc.,Black Bolt (BLK),0.45,None,None,79
https://limitlesstcg.com/cards/BLK/75,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_075_R_EN_LG.png,Minccino,Colorless,Common,Ayako Ozaki,Black Bolt (BLK),0.08,None,60,75
https://limitlesstcg.com/cards/BLK/17,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_017_R_EN_LG.png,Panpour,Water,Common,Makura Tami,Black Bolt (BLK),0.06,None,70,17
https://limitlesstcg.com/cards/BLK/120,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_120_R_EN_LG.png,Elgyem,Psychic,Art Rare,Masako Tomii,Black Bolt (BLK),7.54,None,60,120
https://limitlesstcg.com/cards/BLK/7,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_007_R_EN_LG.png,Lilligant,Grass,Uncommon,mele,Black Bolt (BLK),0.06,None,100,7
https://limitlesstcg.com/cards/BLK/162,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_162_R_EN_LG.png,Fennel,Trainer,Ultra Rare,Yuu Nishida,Black Bolt (BLK),0.87,None,None,162
https://limitlesstcg.com/cards/BLK/87,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_087_R_EN_LG.png,Snivy,Grass,Art Rare,Yoshimi Miyoshi,Black Bolt (BLK),18.83,None,70,87
https://limitlesstcg.com/cards/BLK/35,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_035_R_EN_LG.png,Munna,Psychic,Common,Eri Kamei,Black Bolt (BLK),0.05,None,70,35
https://limitlesstcg.com/cards/BLK/153,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_153_R_EN_LG.png,Cinccino,Colorless,Art Rare,tono,Black Bolt (BLK),9.53,None,100,153
https://limitlesstcg.com/cards/BLK/161,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_161_R_EN_LG.png,Genesect ex,Metal,Ultra Rare,5ban Graphics,Black Bolt (BLK),1.64,Metallic Signal,220,161
https://limitlesstcg.com/cards/BLK/140,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_140_R_EN_LG.png,Klang,Metal,Art Rare,okayamatakatoshi,Black Bolt (BLK),4.82,None,90,140
https://limitlesstcg.com/cards/BLK/146,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_146_R_EN_LG.png,Fraxure,Dragon,Art Rare,Yuya Oka,Black Bolt (BLK),18.67,None,100,146
https://limitlesstcg.com/cards/BLK/156,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_156_R_EN_LG.png,Serperior ex,Grass,Ultra Rare,N-DESIGN Inc.,Black Bolt (BLK),1.12,Regal Cheer,320,156
https://limitlesstcg.com/cards/BLK/48,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_048_R_EN_LG.png,Gurdurr,Fighting,Common,Shinya Mizuno,Black Bolt (BLK),0.05,None,100,48
